lon,lat,segment
-126.637591436,36.008923349,2
-126.626395554,35.994940949,2
-126.615117872,35.981003044,2
-126.603758703,35.967109962,2
-126.592318369,35.95326202,2
-126.580797147,35.939459542,2
-126.569195361,35.925702846,2
-126.557513322,35.911992258,2
-126.545751331,35.898328095,2
-126.533909699,35.884710674,2
-126.521988761,35.871140304,2
-126.509988805,35.85761731,2
-126.497910167,35.844142,2
-126.485753158,35.830714683,2
-126.473518089,35.817335667,2
-126.461205284,35.804005279,2
-126.448815067,35.790723818,2
-126.436347771,35.777491583,2
-126.423803697,35.764308891,2
-126.411183192,35.751176034,2
-126.398486578,35.738093328,2
-126.385714167,35.725061073,2
-126.372866306,35.712079568,2
-126.359943329,35.699149104,2
-126.346945549,35.686269999,2
-126.333873322,35.673442524,2
-126.320726961,35.660666997,2
-126.307506811,35.6479437,2
-126.294213208,35.635272933,2
-126.280846487,35.622654975,2
-126.267407005,35.610090128,2
-126.253895074,35.597578682,2
-126.240311063,35.585120917,2
-126.226655296,35.572717125,2
-126.21292813,35.560367586,2
-126.199129901,35.548072591,2
-126.185260966,35.535832412,2
-126.171321659,35.52364733,2
-126.157312339,35.511517636,2
-126.143233352,35.499443592,2
-126.129085045,35.48742549,2
-126.114867786,35.475463601,2
-126.100581911,35.463558187,2
-126.086227789,35.45170954,2
-126.071805765,35.439917912,2
-126.057316199,35.428183585,2
-126.042759448,35.41650683,2
-126.02813587,35.404887893,2
-126.013445834,35.393327062,2
-125.998689686,35.381824602,2
-125.983867808,35.370380755,2
-125.968980546,35.358995793,2
-125.954028269,35.34766998,2
-125.939011346,35.336403567,2
-125.929481503,35.329309511,2
-125.923805578,35.325104359,2
-125.908660484,35.313957513,2
-125.905485621,35.311634332,2
-125.899701299,35.307389266,2
-125.891972097,35.301741052,2
-125.885230711,35.296544019,2
-125.870358075,35.28515795,2
-125.85542047,35.273831041,2
-125.840418254,35.262563527,2
-125.825351809,35.251355681,2
-125.81022148,35.240207745,2
-125.795027659,35.229119982,2
-125.779770695,35.218092646,2
-125.774850416,35.214558934,2
-125.768687988,35.200901399,2
-125.761542211,35.185282954,2
-125.754304302,35.169693509,2
-125.746974493,35.154133445,2
-125.739553015,35.13860313,2
-125.732040097,35.123102936,2
-125.724435949,35.107633223,2
-125.716740824,35.092194362,2
-125.708954953,35.076786734,2
-125.701078567,35.061410682,2
-125.693111885,35.046066596,2
-125.685055173,35.030754829,2
-125.676908662,35.015475753,2
-125.668672593,35.000229712,2
-125.660347199,34.985017086,2
-125.651932743,34.969838221,2
-125.64342947,34.954693498,2
-125.634837609,34.939583253,2
-125.626157438,34.924507858,2
-125.617389199,34.909467668,2
-125.608533135,34.894463038,2
-125.599589511,34.879494312,2
-125.590558581,34.864561864,2
-125.58144061,34.849666031,2
-125.572235853,34.834807167,2
-125.562944587,34.819985628,2
-125.553567053,34.80520177,2
-125.54410353,34.79045592,2
-125.534554282,34.775748442,2
-125.524919575,34.761079685,2
-125.515199687,34.746449984,2
-125.505394882,34.731859687,2
-125.495505437,34.71730914,2
-125.485531631,34.702798683,2
-125.475473739,34.688328651,2
-125.465332039,34.673899402,2
-125.455106808,34.659511246,2
-125.444798323,34.64516455,2
-125.434406872,34.630859633,2
-125.423932744,34.616596842,2
-125.413376229,34.602376498,2
-125.402737602,34.588198939,2
-125.392017152,34.574064504,2
-125.381215168,34.559973514,2
-125.370331962,34.545926306,2
-125.359367811,34.531923212,2
-125.348323003,34.517964542,2
-125.33719785,34.504050634,2
-125.325992652,34.490181821,2
-125.314707686,34.476358412,2
-125.303343276,34.462580728,2
-125.29189971,34.448849109,2
-125.280377299,34.435163858,2
-125.2731939,34.426702381,2
-125.270762875,34.423795989,2
-125.259244424,34.410110386,2
-125.24764744,34.396471479,2
-125.235972235,34.382879569,2
-125.224219133,34.369334997,2
-125.21238841,34.355838056,2
-125.200480412,34.342389077,2
-125.188495429,34.328988362,2
-125.176433771,34.315636233,2
-125.164295763,34.302332983,2
-125.152081727,34.289078944,2
-125.139791964,34.275874399,2
-125.127426808,34.262719671,2
-125.114986571,34.249615071,2
-125.102471565,34.236560883,2
-125.089882135,34.223557421,2
-125.077218583,34.210604978,2
-125.064481242,34.197703866,2
-125.051670437,34.18485438,2
-125.038786502,34.172056812,2
-125.025829759,34.159311467,2
-125.012800545,34.146618628,2
-124.999699181,34.1339786,2
-124.986526004,34.121391676,2
-124.973281347,34.10885813,2
-124.959965545,34.096378257,2
-124.946578945,34.083952361,2
-124.933121871,34.071580716,2
-124.919594667,34.059263607,2
-124.90599767,34.047001318,2
-124.892331224,34.034794134,2
-124.878595678,34.02264234,2
-124.864791365,34.010546211,2
-124.85091862,33.998506021,2
-124.836977813,33.986522056,2
-124.822969278,33.97459458,2
-124.808893362,33.962723879,2
-124.79475041,33.950910228,2
-124.780540782,33.939153882,2
-124.766264823,33.927455136,2
-124.751922891,33.915814226,2
-124.737515344,33.904231447,2
-124.723042516,33.892707055,2
-124.719361364,33.889793386,2
-124.716388402,33.886593207,2
-124.704086991,33.87343288,2
-124.703377935,33.872678269,2
-124.696840032,33.864441807,2
-124.685732425,33.850564081,2
-124.674545536,33.836731745,2
-124.663279652,33.82294512,2
-124.651935074,33.80920453,2
-124.640512102,33.795510287,2
-124.629011047,33.781862714,2
-124.627713856,33.78033214,2
-124.616938943,33.767680232,2
-124.605282705,33.754126953,2
-124.593549296,33.740621303,2
-124.581739017,33.727163578,2
-124.569852179,33.71375412,2
-124.557889095,33.700393213,2
-124.545850075,33.68708119,2
-124.533735431,33.673818346,2
-124.521545476,33.660604996,2
-124.509280532,33.647441452,2
-124.508221317,33.646310717,2
-124.503263025,33.633046424,2
-124.497224173,33.617141532,2
-124.49109274,33.601261701,2
-124.484868922,33.585407332,2
-124.478552926,33.569578791,2
-124.472144938,33.553776471,2
-124.465645164,33.538000747,2
-124.461561236,33.528214062,2
-124.458561204,33.515404927,2
-124.454640136,33.499043117,2
-124.450623139,33.482697744,2
-124.44651034,33.466369198,2
-124.442301912,33.450057868,2
-124.437997993,33.433764164,2
-124.433598757,33.417488475,2
-124.429104354,33.401231192,2
-124.424514956,33.384992724,2
-124.419830715,33.368773453,2
-124.415051791,33.35257378,2
-124.410178369,33.336394087,2
-124.405210611,33.320234783,2
-124.40014869,33.304096243,2
-124.39499278,33.287978867,2
-124.389743052,33.271883049,2
-124.384399681,33.255809161,2
-124.378962863,33.239757606,2
-124.37343276,33.223728768,2
-124.367809566,33.20772304,2
-124.362093469,33.191740796,2
-124.356284639,33.17578244,2
-124.350383298,33.159848337,2
-124.344389605,33.143938881,2
-124.33830377,33.128054448,2
-124.332125989,33.112195432,2
-124.325856445,33.096362209,2
-124.319495348,33.080555155,2
-124.313042904,33.064774656,2
-124.30649931,33.049021089,2
-124.299864763,33.033294839,2
-124.293139481,33.017596273,2
-124.28632366,33.001925769,2
-124.279417533,32.986283714,2
-124.272421283,32.970670465,2
-124.265335141,32.955086421,2
-124.258159326,32.939531928,2
-124.250894047,32.924007376,2
-124.243539523,32.908513123,2
-124.236095972,32.893049558,2
-124.228563627,32.87761703,2
-124.220942717,32.862215927,2
-124.220138136,32.860602137,2
-124.213188338,32.846756162,2
-124.205390969,32.831418983,2
-124.197505706,32.81611433,2
-124.18953279,32.800842551,2
-124.181472442,32.785604017,2
-124.173324915,32.770399099,2
-124.165090439,32.755228148,2
-124.156769235,32.740091525,2
-124.148361579,32.72498959,2
-124.139867679,32.709922715,2
-124.131287801,32.694891242,2
-124.122622175,32.679895542,2
-124.113871056,32.664935957,2
-124.105034697,32.65001285,2
-124.096113341,32.635126573,2
-124.087107253,32.620277479,2
-124.078016664,32.60546592,2
-124.06884184,32.590692259,2
-124.059583047,32.575956819,2
-124.050240537,32.561259974,2
-124.040814577,32.546602067,2
-124.03130541,32.531983432,2
-124.021713323,32.517404422,2
-124.012038559,32.502865382,2
-124.002281407,32.488366656,2
-123.992442109,32.473908588,2
-123.982520965,32.459491522,2
-123.972518218,32.445115784,2
-123.962434168,32.430781728,2
-123.952269069,32.416489689,2
-123.942023197,32.402239993,2
-123.931696842,32.388032993,2
-123.921290269,32.373869007,2
-123.910803778,32.35974838,2
-123.900237635,32.345671436,2
-123.889592128,32.331638504,2
-123.878867534,32.317649927,2
-123.868064153,32.303706022,2
-123.857182275,32.289807126,2
-123.846222176,32.275953555,2
-123.835184144,32.262145636,2
-123.824068491,32.248383695,2
-123.812875495,32.234668059,2
-123.801605467,32.220999045,2
-123.790258673,32.20737698,2
-123.778835447,32.193802171,2
-123.767336066,32.180274946,2
-123.755760831,32.166795611,2
-123.744110064,32.153364484,2
-123.732384044,32.139981894,2
-123.72058308,32.126648136,2
-123.708707498,32.11336353,2
-123.696757585,32.100128384,2
-123.684733664,32.086943004,2
-123.672636036,32.073807709,2
-123.660465013,32.060722788,2
-123.648220917,32.047688559,2
-123.635904049,32.034705329,2
-123.623514732,32.021773388,2
-123.61932684,32.017430635,2
-123.615158388,32.012869813,2
-123.603071796,31.999733501,2
-123.590911854,31.986647561,2
-123.578678875,31.973612311,2
-123.56637317,31.96062805,2
-123.553995062,31.947695087,2
-123.541544862,31.93481372,2
-123.529022895,31.921984248,2
-123.516429471,31.90920697,2
-123.503764915,31.896482184,2
-123.491029548,31.88381018,2
-123.478223695,31.871191266,2
-123.465347679,31.858625722,2
-123.452401834,31.846113847,2
-123.439386472,31.833655929,2
-123.426301928,31.821252269,2
-123.413148525,31.808903135,2
-123.399926609,31.796608827,2
-123.386636493,31.784369625,2
-123.373278522,31.772185817,2
-123.359853031,31.760057683,2
-123.346360343,31.747985503,2
-123.332800805,31.735969556,2
-123.319174752,31.724010132,2
-123.305482529,31.712107491,2
-123.291724461,31.700261912,2
-123.277900904,31.688473684,2
-123.264012194,31.676743059,2
-123.250058677,31.665070324,2
-123.236040688,31.653455741,2
-123.221958584,31.641899588,2
-123.207812701,31.630402116,2
-123.193603408,31.618963595,2
-123.179331027,31.607584304,2
-123.164995929,31.596264493,2
-123.150598448,31.585004422,2
-123.136138942,31.573804351,2
-123.121617781,31.562664549,2
-123.107035287,31.551585257,2
-123.092391841,31.540566744,2
-123.077687803,31.529609251,2
-123.062923505,31.518713046,2
-123.04809933,31.507878371,2
-123.033215623,31.497105473,2
-123.018272743,31.486394605,2
-123.003271058,31.475746014,2
-122.988210938,31.465159941,2
-122.97309273,31.454636626,2
-122.957916815,31.444176328,2
-122.942683549,31.433779267,2
-122.927393292,31.423445683,2
-122.912046424,31.413175836,2
-122.896643303,31.402969934,2
-122.881184309,31.392828237,2
-122.867960223,31.384232362,2
-122.860632354,31.375960531,2
-122.859165838,31.374311074,2
-122.847323375,31.361065868,2
-122.835407331,31.347870414,2
-122.823418019,31.334725021,2
-122.811355738,31.32163,2
-122.799220824,31.308585659,2
-122.787013553,31.295592299,2
-122.77473426,31.28265022,2
-122.762383256,31.269759722,2
-122.749960854,31.256921125,2
-122.737467366,31.24413471,2
-122.724903113,31.231400776,2
-122.712268421,31.218719625,2
-122.699563599,31.206091556,2
-122.686788984,31.19351686,2
-122.673944874,31.180995827,2
-122.661031617,31.168528749,2
-122.648049536,31.156115915,2
-122.634998943,31.143757616,2
-122.621880183,31.131454143,2
-122.608693568,31.119205777,2
-122.595439445,31.107012809,2
-122.582118137,31.094875508,2
-122.568729968,31.082794177,2
-122.555275294,31.070769075,2
-122.541754428,31.058800505,2
-122.528167716,31.046888715,2
-122.524731546,31.043894222,2
-122.513648482,31.033596432,2
-122.500407473,31.021402295,2
-122.487099325,31.009263833,2
-122.473724373,30.997181327,2
-122.46028294,30.985155059,2
-122.446775361,30.97318531,2
-122.433201982,30.96127236,2
-122.419563138,30.949416481,2
-122.405859164,30.937617954,2
-122.392090395,30.92587704,2
-122.378257176,30.91419403,2
-122.364359854,30.902569185,2
-122.350398764,30.891002766,2
-122.336374253,30.879495055,2
-122.322286666,30.868046302,2
-122.30813635,30.856656789,2
-122.293923651,30.845326777,2
-122.279648915,30.834056516,2
-122.265312501,30.822846279,2
-122.250914743,30.811696316,2
-122.236456011,30.800606899,2
-122.229779825,30.795522529,2
-122.227260916,30.793560001,2
-122.212867891,30.782409656,2
-122.19841388,30.771319837,2
-122.183899264,30.760290814,2
-122.169324377,30.74932284,2
-122.154689578,30.738416165,2
-122.139995236,30.72757105,2
-122.125241686,30.716787736,2
-122.110429297,30.706066475,2
-122.095558439,30.695407507,2
-122.084742995,30.68772048,2
-122.075512841,30.68111572,2
-122.060586215,30.670519109,2
-122.045601822,30.659985294,2
-122.030560046,30.649514515,2
-122.015461232,30.639107003,2
-122.00030576,30.62876301,2
-121.985093978,30.618482775,2
-121.969826254,30.60826652,2
-121.95450297,30.598114485,2
-121.939124483,30.588026922,2
-121.923691163,30.57800404,2
-121.908203368,30.56804608,2
-121.89266149,30.558153273,2
-121.877065887,30.54832584,2
-121.867074927,30.54209358,2
-121.867074927,30.54209358,3
-121.864756569,30.542545382,3
-121.845926859,30.546213188,3
-121.82709573,30.549878276,3
-121.808263193,30.553540627,3
-121.789429247,30.557200261,3
-121.770593881,30.560857169,3
-121.751757107,30.564511349,3
-121.732918913,30.568162804,3
-121.714079311,30.571811533,3
-121.695238312,30.575457526,3
-121.676395893,30.579100793,3
-121.657552065,30.582741326,3
-121.63870683,30.586379134,3
-121.619860186,30.590014217,3
-121.601012145,30.593646556,3
-121.582162684,30.597276172,3
-121.563311826,30.600903053,3
-121.544459572,30.604527192,3
-121.525605898,30.608148607,3
-121.506750838,30.611767289,3
-121.487894371,30.61538323,3
-121.469036494,30.618996437,3
-121.450177221,30.622606904,3
-121.431316552,30.626214638,3
-121.412454485,30.629819641,3
-121.393591022,30.633421893,3
-121.374726161,30.637021414,3
-121.355859904,30.640618195,3
-121.336992239,30.644212236,3
-121.318123188,30.647803536,3
-121.299252752,30.651392098,3
-121.280380908,30.654977919,3
-121.261507679,30.658560992,3
-121.242633052,30.662141326,3
-121.223757041,30.665718912,3
-121.204879644,30.669293759,3
-121.186000851,30.672865859,3
-121.16712066,30.67643521,3
-121.148239096,30.680001825,3
-121.129356135,30.683565692,3
-121.110471789,30.687126803,3
-121.091586069,30.690685178,3
-121.072698952,30.694240796,3
-121.05381045,30.697793668,3
-121.034920563,30.701343794,3
-121.016029302,30.704891166,3
-120.997136656,30.708435792,3
-120.978242625,30.711977663,3
-120.959347219,30.71551679,3
-120.940450441,30.719053153,3
-120.921552265,30.722586772,3
-120.902652727,30.726117637,3
-120.883751804,30.729645739,3
-120.864849507,30.733171098,3
-120.845945836,30.736693694,3
-120.827040781,30.740213538,3
-120.808134363,30.743730629,3
-120.789226571,30.747244959,3
-120.770317406,30.750756537,3
-120.751406855,30.754265353,3
-120.732494954,30.757771409,3
-120.713581667,30.761274704,3
-120.694667018,30.764775238,3
-120.675750996,30.768273022,3
-120.656833611,30.771768036,3
-120.637914865,30.775260291,3
-120.618994744,30.778749786,3
-120.600073261,30.782236522,3
-120.581150405,30.785720489,3
-120.562226198,30.789201688,3
-120.543300617,30.792680129,3
-120.524373686,30.796155812,3
-120.505445381,30.799628717,3
-120.486515725,30.803098864,3
-120.467584707,30.806566235,3
-120.448652327,30.810030849,3
-120.429718585,30.813492696,3
-120.410783492,30.816951767,3
-120.391847037,30.820408072,3
-120.372909232,30.823861602,3
-120.353970075,30.827312376,3
-120.335029557,30.830760365,3
-120.316087688,30.834205589,3
-120.297144468,30.837648049,3
-120.278199898,30.841087724,3
-120.259253965,30.844524635,3
-120.240306694,30.847958763,3
-120.221358072,30.851390127,3
-120.202408099,30.854818709,3
-120.183456775,30.858244517,3
-120.164504113,30.861667553,3
-120.1455501,30.865087807,3
-120.126594736,30.868505288,3
-120.107638033,30.871919998,3
-120.088679991,30.875331917,3
-120.069720598,30.878741064,3
-120.050759867,30.882147431,3
-120.031797796,30.885551026,3
-120.012834386,30.888951832,3
-119.993869626,30.892349858,3
-119.974903538,30.895745104,3
-119.955936111,30.89913757,3
-119.936967344,30.902527248,3
-119.917997239,30.905914146,3
-119.899025806,30.909298256,3
-119.880053023,30.912679587,3
-119.861078924,30.916058131,3
-119.842103485,30.919433897,3
-119.823126707,30.922806865,3
-119.804148602,30.926177056,3
-119.78516917,30.92954446,3
-119.766188409,30.932909068,3
-119.747206322,30.936270889,3
-119.728222895,30.939629934,3
-119.709238152,30.942986173,3
-119.690252082,30.946339637,3
-119.671264684,30.949690296,3
-119.652275958,30.95303817,3
-119.633285905,30.956383259,3
-119.614294536,30.959725553,3
-119.595301851,30.963065054,3
-119.576307839,30.966401751,3
-119.557312499,30.969735664,3
-119.538315843,30.973066784,3
-119.519317871,30.976395111,3
-119.500318583,30.979720635,3
-119.481317979,30.983043367,3
-119.462316059,30.986363306,3
-119.443312811,30.989680444,3
-119.424308259,30.992994781,3
-119.405302391,30.996306326,3
-119.386295219,30.99961507,3
-119.367286719,31.002921013,3
-119.348276914,31.006224156,3
-119.329265805,31.009524498,3
-119.31025338,31.012822041,3
-119.291239651,31.016116784,3
-119.272224606,31.019408718,3
-119.253208267,31.022697853,3
-119.234190613,31.025984188,3
-119.215171654,31.029267716,3
-119.196151391,31.032548445,3
-119.177129823,31.035826366,3
-119.158106951,31.03910148,3
-119.139082786,31.042373786,3
-119.120057317,31.045643285,3
-119.101030543,31.048909987,3
-119.082002476,31.052173873,3
-119.062973105,31.055434953,3
-119.043942441,31.058693226,3
-119.024910472,31.061948684,3
-119.005877222,31.065201336,3
-118.986842668,31.068451183,3
-118.967806821,31.071698206,3
-118.94876968,31.074942433,3
-118.929731247,31.078183837,3
-118.910691521,31.081422426,3
-118.891650502,31.084658211,3
-118.872608202,31.087891183,3
-118.853564609,31.091121332,3
-118.834519722,31.094348678,3
-118.815473555,31.097573201,3
-118.796426094,31.100794902,3
-118.777377364,31.104013801,3
-118.758327341,31.107229868,3
-118.739276025,31.110443133,3
-118.720223439,31.113653567,3
-118.70116956,31.11686119,3
-118.682114412,31.120065992,3
-118.663057982,31.123267974,3
-118.644000259,31.126467136,3
-118.624941278,31.129663478,3
-118.605881004,31.132857,3
-118.598628492,31.147000957,3
-118.590789243,31.162283961,3
-118.582947488,31.177566442,3
-118.575103205,31.192848427,3
-118.567256394,31.208129885,3
-118.559407067,31.223410834,3
-118.551555212,31.238691262,3
-118.543700828,31.253971178,3
-118.535843917,31.269250571,3
-118.527984477,31.284529458,3
-118.520122497,31.299807818,3
-118.512257978,31.315085659,3
-118.50439092,31.33036299,3
-118.496521322,31.345639798,3
-118.488649172,31.360916093,3
-118.480774483,31.376191862,3
-118.472897254,31.391467115,3
-118.465017463,31.406741838,3
-118.45713512,31.422016051,3
-118.449250226,31.437289742,3
-118.44136277,31.452562909,3
-118.43347275,31.467835551,3
-118.42558018,31.483107666,3
-118.417685035,31.498379261,3
-118.409787327,31.513650337,3
-118.401887046,31.52892089,3
-118.393984201,31.54419091,3
-118.386078782,31.559460414,3
-118.378170778,31.574729391,3
-118.370260211,31.589997839,3
-118.362347046,31.605265757,3
-118.354431307,31.620533152,3
-118.346512982,31.635800024,3
-118.338592072,31.651066361,3
-118.330668575,31.66633217,3
-118.322742481,31.68159746,3
-118.31481379,31.69686221,3
-118.306882513,31.712126438,3
-118.298948627,31.727390132,3
-118.291012144,31.74265329,3
-118.283073052,31.757915931,3
-118.275131363,31.773178024,3
-118.267187053,31.788439595,3
-118.259240145,31.803700635,3
-118.251290618,31.81896114,3
-118.243338481,31.83422111,3
-118.235383724,31.849480543,3
-118.227426335,31.864739447,3
-118.219466337,31.87999782,3
-118.211503719,31.89525565,3
-118.203538468,31.910512947,3
-118.195570586,31.925769708,3
-118.187600071,31.941025932,3
-118.179626925,31.956281616,3
-118.171651135,31.97153677,3
-118.163672725,31.986791381,3
-118.155691659,32.002045449,3
-118.14770795,32.01729899,3
-118.139721598,32.032551984,3
-118.131732602,32.047804439,3
-118.12374095,32.063056352,3
-118.115746644,32.078307724,3
-118.107749694,32.093558561,3
-118.099750078,32.108808852,3
-118.091747807,32.124058595,3
-118.083742868,32.139307809,3
-118.075735264,32.154556472,3
-118.067724992,32.169804582,3
-118.059712066,32.185052158,3
-118.05169645,32.200299188,3
-118.043678167,32.215545679,3
-118.035657206,32.230791612,3
-118.027633567,32.246037013,3
-118.01960725,32.261281861,3
-118.011578254,32.276526155,3
-118.003546558,32.291769912,3
-117.995512183,32.307013111,3
-117.987475118,32.322255771,3
-117.979435353,32.337497879,3
-117.971392897,32.352739434,3
-117.96334774,32.367980444,3
-117.955299894,32.383220908,3
-117.947249335,32.398460813,3
-117.939196074,32.413700169,3
-117.931140101,32.428938973,3
-117.923081415,32.444177223,3
-117.915020027,32.459414919,3
-117.906955915,32.474652067,3
-117.898889091,32.489888658,3
-117.890819554,32.505124698,3
-117.882747292,32.520360186,3
-117.874672294,32.535595111,3
-117.866594584,32.55082948,3
-117.858514138,32.566063303,3
-117.850430956,32.581296566,3
-117.842345038,32.596529269,3
-117.834256395,32.611761411,3
-117.826165005,32.626992998,3
-117.817119611,32.62606876,3
-117.797527871,32.624064635,3
-117.777937008,32.622057447,3
-117.758347011,32.620047204,3
-117.738757903,32.618033897,3
-117.71916966,32.616017544,3
-117.719066054,32.616006866,3
-117.719066054,32.616006866,3
-117.699582307,32.613998127,3
-117.67999583,32.611975664,3
-117.660410232,32.609950146,3
-117.640825521,32.607921563,3
-117.621241689,32.605889933,3
-117.601658745,32.603855247,3
-117.58207669,32.601817515,3
-117.562495512,32.599776726,3
-117.542915224,32.597732881,3
-117.523335835,32.595685989,3
-117.503757336,32.593636039,3
-117.484179725,32.591583042,3
-117.464603004,32.589526998,3
-117.464463543,32.589502751,3
-117.464463543,32.589502751,3
-117.463690372,32.589368336,3
-117.444367811,32.586007413,3
-117.425046681,32.582643518,3
-117.405727006,32.579276652,3
-117.386408785,32.575906814,3
-117.367091995,32.572534003,3
-117.360180257,32.57125584,3
-117.34091276,32.567690585,3
-117.321646775,32.564122371,3
-117.302382325,32.560551199,3
-117.2831194,32.556977077,3
-117.263302075,32.553399642,3
-117.251475849,32.540469593,3
-117.239059,32.527497997,3
-117.222997511,32.528456032,3
-117.203332629,32.529626172,3
-117.183667228,32.530793246,3
-117.183631488,32.530795358,3
-117.183631488,32.530795358,3
-117.16400133,32.531957233,3
-117.144334913,32.533118155,3
-117.124667999,32.534276,3
